FID,SRC_AGENCY,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
151938,BC,52.9465,-122.468999999999,2015,5,21,2015-05-21,0.009,H,Fire, 
151939,BC,52.7982999999999,-122.4996,2015,7,6,2015-07-06,0.009,H,Fire, 
151940,BC,52.6343999999999,-122.4544,2015,7,29,2015-07-29,0.1,H,Fire, 
151941,BC,52.6525,-122.5226,2015,8,3,2015-08-03,0.009,N,Fire, 
151942,BC,52.6676,-122.4554,2015,3,26,2015-03-26,2.4,H,Fire, 
151943,BC,53.5435,-122.6997,2016,5,3,2016-05-03,0.03,H,Fire, 
151944,BC,53.9465999999999,-122.499399999999,2016,5,12,2016-05-12,0.09,H,Fire, 
151945,BC,54.9887,-123.0334,2016,5,14,2016-05-14,0.0,H,Fire, 
151946,BC,53.7899999999999,-123.5902,2016,5,10,2016-05-10,0.009,H,Fire, 
151947,BC,53.9583,-122.9321,2016,5,15,2016-05-15,0.009,H,Fire, 
151948,BC,53.4262,-122.5811,2016,5,23,2016-05-23,0.2,H,Fire, 
151949,BC,53.8093999999999,-122.4919,2016,5,24,2016-05-24,0.1,H,Fire, 
151950,BC,53.8793999999999,-123.4102,2016,6,4,2016-06-04,0.009,H,Fire, 
151951,BC,54.5921,-122.711299999999,2016,6,8,2016-06-08,0.001,N,Fire, 
151952,BC,54.2205999999999,-122.598,2016,6,27,2016-06-27,0.009,H,Fire, 
151953,BC,53.4157,-122.181299999999,2016,6,28,2016-06-28,0.016,N,Fire, 
151954,BC,54.0339,-123.1146,2016,7,9,2016-07-09,0.009,N,Fire, 
151955,BC,53.7192,-122.8431,2016,7,14,2016-07-14,0.1,H,Fire, 
151956,BC,54.0394,-123.200599999999,2016,7,25,2016-07-25,0.009,H,Fire, 
151957,BC,53.6805,-122.867999999999,2016,8,5,2016-08-05,0.009,H,Fire, 
151958,BC,53.8511,-122.907799999999,2016,8,6,2016-08-06,0.009,H,Fire, 
151959,BC,53.6522,-123.1245,2016,8,9,2016-08-09,0.01,H,Fire, 
151960,BC,54.5234999999999,-123.5009,2016,8,10,2016-08-10,2.3,N,Fire, 
151961,BC,54.0872,-122.9113,2016,8,13,2016-08-13,0.009,N,Fire, 
151962,BC,53.8093999999999,-122.4918,2016,8,13,2016-08-13,0.009,H,Fire, 
151963,BC,53.9339999999999,-123.0483,2016,8,12,2016-08-12,0.1,H,Fire, 
151964,BC,53.7961999999999,-123.403,2016,8,19,2016-08-19,7.0,H,Fire, 
151965,BC,53.8391,-123.6838,2016,4,1,2016-04-01,1.0,H,Fire, 
151966,BC,53.9288,-123.575999999999,2016,4,8,2016-04-08,0.009,H,Fire, 
151967,BC,53.8350999999999,-123.827,2016,4,9,2016-04-09,0.95,H,Fire, 
151968,BC,53.9429999999999,-123.5745,2016,4,16,2016-04-16,0.3,H,Fire, 
151969,BC,53.9763999999999,-123.8094,2016,4,12,2016-04-12,17.6,N,Fire, 
151970,BC,53.8905,-123.7398,2016,4,18,2016-04-18,1.1,H,Fire, 
151971,BC,54.3014999999999,-124.2846,2016,5,14,2016-05-14,0.009,H,Fire, 
151972,BC,53.9134999999999,-123.5871,2016,5,17,2016-05-17,0.009,H,Fire, 
151973,BC,53.8389999999999,-123.719399999999,2016,5,21,2016-05-21,0.4,H,Fire, 
151974,BC,53.7745,-123.6179,2016,5,23,2016-05-23,0.009,H,Fire, 
151975,BC,53.8928999999999,-123.251099999999,2015,5,16,2015-05-16,0.009,H,Fire, 
151976,BC,54.5176999999999,-122.7133,2015,5,16,2015-05-16,0.4,H,Fire, 
151977,BC,53.8584,-123.4076,2015,5,18,2015-05-18,0.009,N,Fire, 
151978,BC,54.0501,-123.1757,2015,5,19,2015-05-19,0.009,N,Fire, 
151979,BC,53.9018999999999,-122.958299999999,2015,5,20,2015-05-20,6.0,H,Fire, 
151980,BC,53.9339,-123.2616,2015,5,18,2015-05-18,0.009,N,Fire, 
151981,BC,53.6693,-123.4932,2015,5,24,2015-05-24,0.009,H,Fire, 
151982,BC,53.4057,-122.4915,2015,5,25,2015-05-25,0.009,N,Fire, 
151983,BC,54.057,-122.9419,2015,7,1,2015-07-01,0.009,H,Fire, 
151984,BC,53.5405,-122.6449,2015,7,3,2015-07-03,0.009,H,Fire, 
151985,BC,53.8592,-122.2495,2015,7,4,2015-07-04,0.009,H,Fire, 
151986,BC,53.4059,-122.689899999999,2015,6,16,2015-06-16,0.009,N,Fire, 
151987,BC,52.6546,-121.9325,2018,7,30,2018-07-30,16.0,N,Fire, 
151988,BC,54.1086,-123.1153,2019,4,20,2019-04-20,0.2,H,Fire, 
151989,BC,53.7573,-123.1083,2019,4,25,2019-04-25,0.1,U,Fire, 
151990,BC,53.9605,-122.9183,2019,4,28,2019-04-28,0.2,H,Fire, 
151991,BC,53.9810999999999,-122.5393,2019,4,29,2019-04-29,0.5,U,Fire, 
151992,BC,54.0994,-123.039,2019,5,2,2019-05-02,0.009,H,Fire, 
151993,BC,54.0446,-122.9841,2019,5,8,2019-05-08,0.2,U,Fire, 
151994,BC,54.0491,-123.0033,2019,5,11,2019-05-11,0.2,H,Fire, 
151995,BC,54.036,-122.7455,2019,5,12,2019-05-12,0.2,H,Fire, 
151996,BC,53.7325999999999,-122.2988,2019,5,13,2019-05-13,8.3,H,Fire, 
151997,BC,53.9209,-122.895799999999,2019,5,17,2019-05-17,0.009,H,Fire, 
151998,BC,53.9540999999999,-123.247,2019,5,26,2019-05-26,0.009,H,Fire, 
151999,BC,53.8767,-123.4209,2019,5,28,2019-05-28,0.1,H,Fire, 
152000,BC,54.1634,-122.910799999999,2019,5,28,2019-05-28,2.5,N,Fire, 
152001,BC,53.7832,-122.2779,2019,6,9,2019-06-09,0.009,H,Fire, 
152002,BC,53.8412,-123.1404,2019,6,15,2019-06-15,3.5,H,Fire, 
152003,BC,54.4117,-122.7788,2019,6,26,2019-06-26,0.009,N,Fire, 
152004,BC,54.3183,-123.1818,2019,6,27,2019-06-27,0.009,H,Fire, 
152005,BC,54.0694999999999,-122.441,2019,7,3,2019-07-03,0.009,H,Fire, 
152006,BC,54.0206,-122.4872,2019,7,7,2019-07-07,0.009,N,Fire, 
152007,BC,53.9699,-122.9847,2019,7,14,2019-07-14,0.009,H,Fire, 
152008,BC,54.1302999999999,-123.2642,2019,8,6,2019-08-06,0.009,H,Fire, 
152009,BC,54.4423999999999,-122.5847,2019,8,12,2019-08-12,0.009,N,Fire, 
152010,BC,54.0863,-124.0145,2019,4,7,2019-04-07,0.009,H,Fire, 
152011,BC,53.8492999999999,-123.805899999999,2019,8,6,2019-08-06,0.009,H,Fire, 
152012,BC,54.0854,-123.6097,2019,8,20,2019-08-20,0.2,H,Fire, 
152013,BC,54.3766,-124.1196,2019,5,3,2019-05-03,0.6,U,Fire, 
152014,BC,54.6633,-124.4156,2019,5,11,2019-05-11,0.54,H,Fire, 
152015,BC,54.4018,-124.336,2019,5,22,2019-05-22,0.009,H,Fire, 
152016,BC,54.7599,-123.840999999999,2019,6,26,2019-06-26,0.3,N,Fire, 
152017,BC,54.6242,-124.3546,2019,7,12,2019-07-12,0.01,N,Fire, 
152018,BC,52.8729999999999,-122.4916,2019,4,5,2019-04-05,0.2,H,Fire, 
152019,BC,52.8778,-122.4746,2019,4,9,2019-04-09,0.009,H,Fire, 
152020,BC,53.026,-122.4894,2019,4,12,2019-04-12,0.8,H,Fire, 
152021,BC,53.0244,-122.487799999999,2019,4,12,2019-04-12,0.6,H,Fire, 
152022,BC,53.0155999999999,-122.4884,2019,4,12,2019-04-12,0.009,H,Fire, 
152023,BC,53.0155,-122.4916,2019,4,12,2019-04-12,0.6,H,Fire, 
152024,BC,53.0662,-122.3666,2019,4,16,2019-04-16,0.2,H,Fire, 
152025,BC,52.9283,-122.1855,2019,6,5,2019-06-05,0.1,H,Fire, 
152026,BC,53.1972,-122.4026,2019,6,24,2019-06-24,0.009,H,Fire, 
152027,BC,53.0546999999999,-122.1067,2018,7,31,2018-07-31,0.0,N,Fire, 
152028,BC,53.137,-122.2758,2018,7,31,2018-07-31,0.3,N,Fire, 
152029,BC,53.0812,-122.1607,2018,7,31,2018-07-31,0.0,N,Fire, 
152030,BC,53.1398999999999,-122.6806,2018,7,17,2018-07-17,0.009,N,Fire, 
152031,BC,52.5413,-122.490799999999,2018,12,14,2018-12-14,6.39,H,Fire, 
152032,BC,52.6589999999999,-122.4522,2018,12,14,2018-12-14,0.009,U,Fire, 
152033,BC,52.7490999999999,-122.441599999999,2019,3,29,2019-03-29,8.0,U,Fire, 
152034,BC,52.8911,-122.2747,2017,7,7,2017-07-07,0.0,N,Fire, 
152035,BC,53.0388999999999,-127.4585,2015,6,27,2015-06-27,1159.3,N,Fire, 
152036,BC,54.0634,-128.4128,2015,6,10,2015-06-10,1.5,N,Fire, 
152037,BC,54.4358,-128.837799999999,2015,8,1,2015-08-01,0.009,H,Fire, 
152038,BC,53.3147999999999,-128.426999999999,2015,6,29,2015-06-29,142.3,N,Fire, 
152039,BC,52.4431,-126.2774,2016,6,1,2016-06-01,0.1,H,Fire, 
152040,BC,52.7753999999999,-127.004099999999,2016,8,6,2016-08-06,10.0,N,Fire, 
152041,BC,54.2498999999999,-129.4437,2016,6,28,2016-06-28,0.009,H,Fire, 
152042,BC,54.0184,-128.609399999999,2016,7,16,2016-07-16,0.015,N,Fire, 
152043,BC,54.0703999999999,-128.6223,2016,7,16,2016-07-16,0.009,N,Fire, 
152044,BC,53.9697999999999,-128.5995,2016,7,16,2016-07-16,0.009,N,Fire, 
152045,BC,54.0225999999999,-128.7379,2016,7,15,2016-07-15,0.009,N,Fire, 
152046,BC,54.3772,-128.6525,2016,7,16,2016-07-16,0.009,N,Fire, 
152047,BC,53.9543,-128.782,2016,7,16,2016-07-16,13.0,N,Fire, 
152048,BC,53.7051,-128.9026,2016,8,19,2016-08-19,0.009,H,Fire, 
152049,BC,54.3858999999999,-128.657299999999,2016,7,16,2016-07-16,0.009,N,Fire, 
152050,BC,53.5994,-127.2363,2016,8,4,2016-08-04,9.8,N,Fire, 
152051,BC,54.0174,-127.7597,2016,8,13,2016-08-13,0.1,H,Fire, 
152052,BC,54.4093999999999,-128.8272,2016,5,12,2016-05-12,8.0,H,Fire, 
152053,BC,53.9322999999999,-128.7245,2015,4,20,2015-04-20,0.009,H,Fire, 
152054,BC,53.9681,-128.643,2015,5,1,2015-05-01,0.3,H,Fire, 
152055,BC,54.1158,-128.5893,2015,6,7,2015-06-07,0.2,H,Fire, 
152056,BC,54.0215,-128.714699999999,2015,6,9,2015-06-09,0.75,H,Fire, 
152057,BC,54.1621999999999,-128.653699999999,2015,6,13,2015-06-13,0.15,H,Fire, 
152058,BC,54.3455999999999,-128.6061,2015,6,15,2015-06-15,0.3,N,Fire, 
152059,BC,54.2419,-128.5352,2015,6,24,2015-06-24,0.009,H,Fire, 
152060,BC,54.0835,-128.4554,2019,5,12,2019-05-12,2.7,H,Fire, 
152061,BC,54.261,-128.521899999999,2019,7,6,2019-07-06,0.009,N,Fire, 
152062,BC,54.1336999999999,-128.1952,2019,7,8,2019-07-08,0.5,N,Fire, 
152063,BC,54.4371999999999,-129.1107,2019,7,23,2019-07-23,0.009,N,Fire, 
152064,BC,54.3917,-129.1311,2019,7,23,2019-07-23,0.009,N,Fire, 
152065,BC,54.4084999999999,-128.5017,2019,10,9,2019-10-09,0.5,H,Fire, 
152066,BC,52.6069999999999,-127.0733,2019,7,10,2019-07-10,30.0,N,Fire, 
152067,BC,52.369,-126.0678,2019,9,1,2019-09-01,0.009,H,Fire, 
152068,BC,54.1131999999999,-128.6215,2018,6,16,2018-06-16,0.009,H,Fire, 
152069,BC,54.4209,-128.8494,2018,6,21,2018-06-21,0.02,N,Fire, 
152070,BC,54.3945999999999,-129.071,2018,7,2,2018-07-02,0.009,H,Fire, 
152071,BC,54.0521999999999,-128.5944,2018,7,3,2018-07-03,0.009,N,Fire, 
152072,BC,53.9324999999999,-128.7209,2018,7,28,2018-07-28,0.009,H,Fire, 
152073,BC,53.4855999999999,-127.7353,2018,7,29,2018-07-29,39.7,N,Fire, 
152074,BC,53.6511,-127.9161,2018,7,30,2018-07-30,159.4,N,Fire, 
152075,BC,54.3089999999999,-128.556099999999,2018,8,2,2018-08-02,0.009,H,Fire, 
152076,BC,54.4029,-128.5172,2018,10,1,2018-10-01,0.2,H,Fire, 
152077,BC,54.097,-128.584599999999,2018,10,9,2018-10-09,0.09,H,Fire, 
152078,BC,54.8059,-127.2469,2017,5,31,2017-05-31,0.009,N,Fire, 
152079,BC,54.8035,-127.2442,2017,5,31,2017-05-31,0.009,N,Fire, 
152080,BC,54.9140999999999,-127.4224,2019,6,27,2019-06-27,0.0,N,Fire, 
152081,BC,54.0178,-126.1924,2017,4,27,2017-04-27,1.6,H,Fire, 
152082,BC,54.1873999999999,-125.488,2017,5,24,2017-05-24,0.09,H,Fire, 
152083,BC,54.2736999999999,-126.2241,2017,5,30,2017-05-30,2.5,H,Fire, 
152084,BC,54.0519,-125.7182,2017,6,8,2017-06-08,0.1,H,Fire, 
152085,BC,54.0617999999999,-125.316199999999,2017,6,28,2017-06-28,5.2,H,Fire, 
152086,BC,53.9519999999999,-125.4269,2017,7,5,2017-07-05,2.3,N,Fire, 
152087,BC,53.8686,-125.7735,2017,7,7,2017-07-07,7.5,N,Fire, 
152088,BC,53.6473999999999,-125.0955,2017,7,7,2017-07-07,0.5,N,Fire, 
152089,BC,53.677,-125.1091,2017,7,7,2017-07-07,0.009,N,Fire, 
152090,BC,53.8162,-125.8613,2017,7,19,2017-07-19,0.2,H,Fire, 
152091,BC,53.3877999999999,-125.6074,2017,7,19,2017-07-19,0.009,N,Fire, 
152092,BC,54.4872999999999,-126.490399999999,2017,5,24,2017-05-24,0.2,H,Fire, 
152093,BC,54.2353999999999,-126.952699999999,2017,5,30,2017-05-30,0.07,N,Fire, 
152094,BC,54.0328999999999,-126.726299999999,2017,6,23,2017-06-23,58.0,H,Fire, 
152095,BC,54.7584999999999,-127.2305,2017,5,30,2017-05-30,0.009,N,Fire, 
152096,BC,54.7657999999999,-126.9697,2017,7,7,2017-07-07,0.01,N,Fire, 
152097,BC,54.0512999999999,-124.745099999999,2017,5,24,2017-05-24,0.5,H,Fire, 
152098,BC,54.0782999999999,-124.994699999999,2017,6,28,2017-06-28,0.009,H,Fire, 
152099,BC,54.026,-124.61,2017,7,7,2017-07-07,0.04,N,Fire, 
152100,BC,53.5001,-125.1123,2017,7,7,2017-07-07,8382.0,N,Fire, 
152101,BC,54.0429,-124.6246,2017,7,7,2017-07-07,0.002,N,Fire, 
152102,BC,53.6863999999999,-124.8234,2017,7,8,2017-07-08,0.6,N,Fire, 
152103,BC,53.9767,-124.9054,2017,7,7,2017-07-07,2.3,N,Fire, 
152104,BC,54.1075,-124.507,2017,7,9,2017-07-09,0.0,N,Fire, 
152105,BC,53.9262999999999,-124.6418,2017,7,7,2017-07-07,0.25,N,Fire, 
152106,BC,53.7668,-124.8429,2017,7,7,2017-07-07,0.009,N,Fire, 
152107,BC,53.9821,-124.5361,2017,7,7,2017-07-07,0.009,N,Fire, 
152108,BC,53.8629,-124.1925,2017,7,12,2017-07-12,0.009,N,Fire, 
152109,BC,54.0285,-124.3929,2017,7,7,2017-07-07,0.009,N,Fire, 
152110,BC,54.0889,-124.3657,2017,7,7,2017-07-07,0.02,N,Fire, 
152111,BC,53.9864999999999,-125.023799999999,2017,7,29,2017-07-29,0.009,H,Fire, 
152112,BC,54.0887999999999,-124.5291,2017,7,29,2017-07-29,0.1,N,Fire, 
152113,BC,54.0837,-124.4531,2017,8,1,2017-08-01,0.5,H,Fire, 
152114,BC,54.0459,-124.2914,2015,4,17,2015-04-17,1.5,H,Fire, 
152115,BC,53.9281,-125.1857,2015,5,8,2015-05-08,0.009,H,Fire, 
152116,BC,53.7013,-124.8181,2015,5,20,2015-05-20,3.08,N,Fire, 
152117,BC,54.0501,-124.7863,2015,6,22,2015-06-22,0.1,H,Fire, 
152118,BC,54.0649,-124.8969,2015,7,2,2015-07-02,0.3,H,Fire, 
152119,BC,54.0046,-125.715999999999,2016,3,31,2016-03-31,26.0,H,Fire, 
152120,BC,53.9337,-125.6701,2016,3,31,2016-03-31,3.5,H,Fire, 
152121,BC,53.8517999999999,-125.6507,2016,4,2,2016-04-02,0.7,H,Fire, 
152122,BC,53.9754,-125.7326,2016,4,9,2016-04-09,11.9,H,Fire, 
152123,BC,53.8519,-125.6503,2016,4,18,2016-04-18,129.5,H,Fire, 
152124,BC,54.0842999999999,-125.7355,2016,4,18,2016-04-18,0.1,H,Fire, 
152125,BC,54.1081,-125.3588,2016,4,18,2016-04-18,0.009,H,Fire, 
152126,BC,53.7229,-125.668,2016,4,18,2016-04-18,2.1,H,Fire, 
152127,BC,54.4876999999999,-126.2437,2016,5,1,2016-05-01,1.8,H,Fire, 
152128,BC,53.9896,-125.849,2016,4,10,2016-04-10,0.009,H,Fire, 
152129,BC,54.0974999999999,-125.2474,2016,5,7,2016-05-07,0.009,H,Fire, 
152130,BC,54.1482999999999,-125.401,2016,5,27,2016-05-27,0.75,H,Fire, 
152131,BC,54.0782,-125.7808,2016,6,2,2016-06-02,0.009,H,Fire, 
152132,BC,53.7188999999999,-125.7014,2016,6,20,2016-06-20,0.1,N,Fire, 
152133,BC,54.0895999999999,-125.4258,2016,6,20,2016-06-20,15.9,N,Fire, 
152134,BC,54.3964,-126.0193,2016,6,28,2016-06-28,0.009,N,Fire, 
152135,BC,54.0643999999999,-124.935,2016,6,7,2016-06-07,0.3,H,Fire, 
152136,BC,54.0854,-125.0214,2016,6,9,2016-06-09,0.009,H,Fire, 
152137,BC,54.0097,-124.745,2016,7,16,2016-07-16,0.009,N,Fire, 
152138,BC,53.7357,-124.822999999999,2016,8,10,2016-08-10,0.7,N,Fire, 
152139,BC,54.0754,-124.6874,2016,8,5,2016-08-05,0.009,N,Fire, 
152140,BC,54.0735999999999,-124.8335,2016,8,20,2016-08-20,0.1,H,Fire, 
152141,BC,53.5707999999999,-125.5401,2016,7,9,2016-07-09,0.8,N,Fire, 
152142,BC,53.9607999999999,-125.685599999999,2016,8,12,2016-08-12,0.1,H,Fire, 
152143,BC,53.8603,-125.4323,2016,7,16,2016-07-16,0.1,N,Fire, 
152144,BC,54.4654999999999,-126.518199999999,2016,5,14,2016-05-14,0.009,H,Fire, 
152145,BC,54.4294,-126.7393,2016,6,21,2016-06-21,0.009,H,Fire, 
152146,BC,54.3239999999999,-126.6693,2016,6,28,2016-06-28,0.009,N,Fire, 
152147,BC,54.1107999999999,-126.5975,2016,6,28,2016-06-28,0.009,N,Fire, 
152148,BC,54.8297999999999,-127.050299999999,2016,4,1,2016-04-01,2.2,H,Fire, 
152149,BC,54.7434,-127.0648,2016,4,18,2016-04-18,0.009,H,Fire, 
152150,BC,54.9174,-127.2007,2016,4,19,2016-04-19,0.056,H,Fire, 
152151,BC,54.9339999999999,-127.2971,2016,5,13,2016-05-13,0.009,H,Fire, 
152152,BC,53.9260999999999,-124.1423,2016,4,18,2016-04-18,7.0,H,Fire, 
152153,BC,54.0082,-123.993799999999,2016,5,2,2016-05-02,0.2,H,Fire, 
152154,BC,53.9771,-124.3816,2016,5,25,2016-05-25,1.5,H,Fire, 
152155,BC,53.4365999999999,-125.6563,2015,7,1,2015-07-01,0.1,H,Fire, 
152156,BC,54.5178,-126.4471,2015,4,28,2015-04-28,1.5,H,Fire, 
152157,BC,54.3673,-126.3877,2014,8,11,2014-08-11,0.38,H,Fire, 
152158,BC,54.3633999999999,-126.4149,2015,7,3,2015-07-03,0.009,H,Fire, 
152159,BC,54.6214999999999,-126.9026,2015,4,11,2015-04-11,1.1,H,Fire, 
152160,BC,54.7858999999999,-127.1958,2015,4,11,2015-04-11,5.0,H,Fire, 
152161,BC,54.7081,-127.0678,2015,5,11,2015-05-11,3.4,H,Fire, 
152162,BC,54.7443999999999,-126.9293,2015,5,15,2015-05-15,0.009,N,Fire, 
152163,BC,54.7695,-127.1801,2015,6,4,2015-06-04,0.009,H,Fire, 
152164,BC,54.6462999999999,-126.935199999999,2015,6,14,2015-06-14,0.8,H,Fire, 
152165,BC,54.6083,-126.7895,2015,4,20,2015-04-20,0.009,H,Fire, 
152166,BC,54.816,-126.9819,2015,8,15,2015-08-15,0.009,H,Fire, 
152167,BC,54.7702999999999,-127.173199999999,2015,8,22,2015-08-22,0.009,H,Fire, 
152168,BC,54.5801999999999,-126.9408,2015,9,27,2015-09-27,0.009,H,Fire, 
152169,BC,54.5093999999999,-126.4692,2019,8,13,2019-08-13,0.009,H,Fire, 
152170,BC,54.4765,-126.5034,2019,9,5,2019-09-05,0.009,H,Fire, 
152171,BC,54.3770999999999,-126.6566,2019,10,11,2019-10-11,0.1,H,Fire, 
152172,BC,54.8988,-127.266099999999,2019,4,28,2019-04-28,0.01,N,Fire, 
152173,BC,54.8539999999999,-127.1952,2019,6,26,2019-06-26,0.2,N,Fire, 
152174,BC,54.8845999999999,-127.2229,2019,6,27,2019-06-27,0.009,N,Fire, 
152175,BC,54.097,-124.924,2019,4,1,2019-04-01,0.7,U,Fire, 
152176,BC,54.0056999999999,-123.959999999999,2019,4,24,2019-04-24,0.5,U,Fire, 
152177,BC,54.0431999999999,-124.7943,2019,5,11,2019-05-11,236.0,H,Fire, 
152178,BC,54.0024,-124.6282,2019,7,24,2019-07-24,2.0,N,Fire, 
152179,BC,53.9949,-125.8811,2019,4,20,2019-04-20,0.1,H,Fire, 
152180,BC,54.4057999999999,-126.1596,2019,4,22,2019-04-22,1.5,H,Fire, 
152181,BC,54.0182,-126.193,2019,4,25,2019-04-25,1.1,H,Fire, 
152182,BC,53.9536999999999,-126.4267,2019,6,2,2019-06-02,2.4,H,Fire, 
152183,BC,54.3862,-126.1408,2019,6,24,2019-06-24,0.2,H,Fire, 
152184,BC,54.3774999999999,-125.882099999999,2019,9,6,2019-09-06,0.009,H,Fire, 
152185,BC,54.4692,-126.825,2019,5,26,2019-05-26,0.009,H,Fire, 
152186,BC,53.93,-126.4598,2019,6,1,2019-06-01,0.009,H,Fire, 
152187,BC,54.2062999999999,-129.972199999999,2015,7,16,2015-07-16,0.009,H,Fire, 
152188,BC,51.1032999999999,-127.3639,2016,5,16,2016-05-16,0.009,H,Fire, 
152189,BC,50.9643999999999,-127.053,2016,10,13,2016-10-13,0.009,N,Fire, 
152190,BC,52.1582999999999,-128.0361,2017,2,3,2017-02-03,150.0,H,Fire, 
152191,BC,53.3263,-126.6784,2016,6,27,2016-06-27,17.0,N,Fire, 
152192,BC,53.9123,-126.5951,2016,6,28,2016-06-28,0.009,N,Fire, 
152193,BC,53.5820999999999,-126.723299999999,2015,6,14,2015-06-14,437.0,N,Fire, 
152194,BC,53.7319999999999,-127.1143,2015,8,15,2015-08-15,0.03,N,Fire, 
152195,BC,54.1651,-126.9143,2019,7,23,2019-07-23,0.009,N,Fire, 
152196,BC,53.9166999999999,-126.9531,2019,8,9,2019-08-09,0.25,H,Fire, 
152197,BC,53.9116,-126.958299999999,2019,8,13,2019-08-13,0.009,H,Fire, 
152198,BC,53.9887999999999,-127.4843,2019,6,26,2019-06-26,0.009,N,Fire, 
152199,BC,52.2858999999999,-131.2877,2016,9,19,2016-09-19,0.009,N,Fire, 
152200,BC,53.5698999999999,-131.944799999999,2016,8,5,2016-08-05,0.009,H,Fire, 
152201,BC,53.3511999999999,-131.9566,2018,7,21,2018-07-21,0.009,H,Fire, 
152202,BC,53.8187,-121.3586,2017,6,25,2017-06-25,0.4,N,Fire, 
152203,BC,53.8061999999999,-121.3352,2017,7,1,2017-07-01,0.009,N,Fire, 
152204,BC,53.7278,-121.1567,2017,7,7,2017-07-07,0.002,N,Fire, 
152205,BC,53.8324,-121.4389,2017,7,7,2017-07-07,0.8,N,Fire, 
152206,BC,53.7122999999999,-121.1433,2017,7,7,2017-07-07,0.009,N,Fire, 
152207,BC,53.6839999999999,-121.1526,2017,7,17,2017-07-17,53.0,N,Fire, 
152208,BC,53.0510999999999,-119.5976,2017,5,26,2017-05-26,0.009,H,Fire, 
152209,BC,53.2291999999999,-120.022,2017,5,30,2017-05-30,0.009,H,Fire, 
152210,BC,52.9226,-119.3815,2017,6,5,2017-06-05,0.009,H,Fire, 
152211,BC,53.5018999999999,-120.611099999999,2017,7,7,2017-07-07,0.009,N,Fire, 
152212,BC,53.4258,-120.3276,2017,7,1,2017-07-01,0.5,N,Fire, 
152213,BC,52.7849999999999,-119.1743,2017,7,16,2017-07-16,0.009,N,Fire, 
152214,BC,53.2094999999999,-120.0635,2017,7,16,2017-07-16,0.2,N,Fire, 
152215,BC,53.6358999999999,-120.9939,2015,7,10,2015-07-10,0.009,N,Fire, 
152216,BC,53.7229999999999,-121.039599999999,2015,7,10,2015-07-10,0.009,N,Fire, 
152217,BC,53.6584,-121.0751,2015,7,10,2015-07-10,0.009,N,Fire, 
152218,BC,53.7984999999999,-121.03,2015,7,10,2015-07-10,0.009,N,Fire, 
152219,BC,53.7136,-121.0276,2015,7,10,2015-07-10,0.009,N,Fire, 
152220,BC,53.7614999999999,-121.1366,2015,7,20,2015-07-20,0.1,N,Fire, 
152221,BC,53.7344,-121.1423,2015,7,20,2015-07-20,0.009,N,Fire, 
152222,BC,53.7374,-121.0978,2015,7,20,2015-07-20,0.009,N,Fire, 
152223,BC,53.7912,-121.0805,2015,7,20,2015-07-20,0.009,N,Fire, 
152224,BC,53.7974999999999,-121.0406,2015,7,20,2015-07-20,0.009,N,Fire, 
152225,BC,53.8055,-121.0414,2015,7,20,2015-07-20,0.009,N,Fire, 
152226,BC,53.8059,-121.0511,2015,7,20,2015-07-20,0.009,N,Fire, 
152227,BC,53.6955,-121.1223,2015,7,20,2015-07-20,0.009,N,Fire, 
152228,BC,53.7571999999999,-121.1844,2015,7,20,2015-07-20,0.009,N,Fire, 
152229,BC,53.7590999999999,-121.2183,2015,7,20,2015-07-20,0.009,N,Fire, 
152230,BC,52.8316,-119.3493,2015,5,26,2015-05-26,0.009,N,Fire, 
152231,BC,52.8331999999999,-119.355,2015,6,7,2015-06-07,0.1,N,Fire, 
152232,BC,53.5688,-120.7491,2015,6,25,2015-06-25,1.6,N,Fire, 
152233,BC,53.521,-120.6174,2015,6,28,2015-06-28,0.1,N,Fire, 
152234,BC,52.7963999999999,-119.2457,2015,7,1,2015-07-01,0.009,H,Fire, 
152235,BC,52.9512,-119.3979,2015,7,7,2015-07-07,0.3,H,Fire, 
152236,BC,53.0842,-119.6891,2015,7,11,2015-07-11,0.009,H,Fire, 
152237,BC,53.5722,-120.653499999999,2015,7,11,2015-07-11,0.009,N,Fire, 
152238,BC,53.5732,-120.7341,2015,7,11,2015-07-11,0.009,N,Fire, 
152239,BC,53.3179999999999,-120.2586,2015,7,20,2015-07-20,0.009,N,Fire, 
152240,BC,52.9617,-119.4639,2015,8,3,2015-08-03,0.009,H,Fire, 
152241,BC,53.2798,-120.0956,2016,3,31,2016-03-31,50.0,H,Fire, 
152242,BC,53.7501,-121.1032,2016,6,28,2016-06-28,0.009,N,Fire, 
152243,BC,53.0974,-119.7884,2016,4,7,2016-04-07,0.009,H,Fire, 
152244,BC,53.2276,-119.9991,2016,4,18,2016-04-18,3.5,H,Fire, 
152245,BC,53.2697,-120.0579,2016,4,18,2016-04-18,0.009,H,Fire, 
152246,BC,53.2468999999999,-120.1009,2016,4,19,2016-04-19,1.5,H,Fire, 
152247,BC,53.4384999999999,-120.5274,2016,6,1,2016-06-01,0.009,N,Fire, 
152248,BC,53.4356,-120.5205,2016,6,20,2016-06-20,0.009,N,Fire, 
152249,BC,52.9513,-119.424,2016,8,13,2016-08-13,0.009,N,Fire, 
